file_path	size_in_bytes	type	label	source_image_label	associated_annotation_method	associated_protocol
data/Acute_glucose_starvation/frames/TS_001_00043_-42.0.tif	60025318	http://bia/Image	Starvation condition frames 01_00043_-42.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00044_44.0.tif	47593370	http://bia/Image	Starvation condition frames 01_00044_44.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00045_-44.0.tif	59574790	http://bia/Image	Starvation condition frames 01_00045_-44.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00046_46.0.tif	45710432	http://bia/Image	Starvation condition frames 01_00046_46.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00047_-46.0.tif	59146024	http://bia/Image	Starvation condition frames 01_00047_-46.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00048_48.0.tif	43833722	http://bia/Image	Starvation condition frames 01_00048_48.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00049_-48.0.tif	58308184	http://bia/Image	Starvation condition frames 01_00049_-48.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00050_50.0.tif	41656644	http://bia/Image	Starvation condition frames 01_00050_50.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00051_-50.0.tif	57979422	http://bia/Image	Starvation condition frames 01_00051_-50.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00052_52.0.tif	39153418	http://bia/Image	Starvation condition frames 01_00052_52.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00053_-52.0.tif	57404638	http://bia/Image	Starvation condition frames 01_00053_-52.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00054_54.0.tif	36214540	http://bia/Image	Starvation condition frames 01_00054_54.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00055_-54.0.tif	56649480	http://bia/Image	Starvation condition frames 01_00055_-54.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00056_56.0.tif	33267118	http://bia/Image	Starvation condition frames 01_00056_56.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00057_-56.0.tif	55910600	http://bia/Image	Starvation condition frames 01_00057_-56.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00058_58.0.tif	29726444	http://bia/Image	Starvation condition frames 01_00058_58.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00059_-58.0.tif	55012510	http://bia/Image	Starvation condition frames 01_00059_-58.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00060_-60.0.tif	53931004	http://bia/Image	Starvation condition frames 01_00060_-60.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00061_-62.0.tif	53060230	http://bia/Image	Starvation condition frames 01_00061_-62.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_001_00062_-64.0.tif	51851470	http://bia/Image	Starvation condition frames 01_00062_-64.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00001_-0.0.tif	60249722	http://bia/Image	Starvation condition frames 02_00001_-0.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00002_2.0.tif	60020500	http://bia/Image	Starvation condition frames 02_00002_2.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00003_-2.0.tif	60406838	http://bia/Image	Starvation condition frames 02_00003_-2.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00004_4.0.tif	59806288	http://bia/Image	Starvation condition frames 02_00004_4.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00005_-4.0.tif	60576474	http://bia/Image	Starvation condition frames 02_00005_-4.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00006_6.0.tif	59583360	http://bia/Image	Starvation condition frames 02_00006_6.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00007_-6.0.tif	60685506	http://bia/Image	Starvation condition frames 02_00007_-6.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00008_8.0.tif	59261710	http://bia/Image	Starvation condition frames 02_00008_8.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00009_-8.0.tif	60749074	http://bia/Image	Starvation condition frames 02_00009_-8.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00010_10.0.tif	58928470	http://bia/Image	Starvation condition frames 02_00010_10.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00011_-10.0.tif	60778586	http://bia/Image	Starvation condition frames 02_00011_-10.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00012_12.0.tif	58543354	http://bia/Image	Starvation condition frames 02_00012_12.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00013_-12.0.tif	60863796	http://bia/Image	Starvation condition frames 02_00013_-12.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00014_14.0.tif	58157974	http://bia/Image	Starvation condition frames 02_00014_14.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00015_-14.0.tif	60840844	http://bia/Image	Starvation condition frames 02_00015_-14.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00016_16.0.tif	57713022	http://bia/Image	Starvation condition frames 02_00016_16.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00017_-16.0.tif	60872496	http://bia/Image	Starvation condition frames 02_00017_-16.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00018_18.0.tif	57218184	http://bia/Image	Starvation condition frames 02_00018_18.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00019_-18.0.tif	60820718	http://bia/Image	Starvation condition frames 02_00019_-18.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00020_20.0.tif	56674296	http://bia/Image	Starvation condition frames 02_00020_20.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00021_-20.0.tif	60734692	http://bia/Image	Starvation condition frames 02_00021_-20.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00022_22.0.tif	56070874	http://bia/Image	Starvation condition frames 02_00022_22.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_002_00023_-22.0.tif	60630876	http://bia/Image	Starvation condition frames 02_00023_-22.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00001_-0.0.tif	62021290	http://bia/Image	Starvation condition frames 03_00001_-0.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00002_2.0.tif	61817518	http://bia/Image	Starvation condition frames 03_00002_2.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00003_-2.0.tif	62139242	http://bia/Image	Starvation condition frames 03_00003_-2.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00004_4.0.tif	61629954	http://bia/Image	Starvation condition frames 03_00004_4.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00005_-4.0.tif	62266548	http://bia/Image	Starvation condition frames 03_00005_-4.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00006_6.0.tif	61408266	http://bia/Image	Starvation condition frames 03_00006_6.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00007_-6.0.tif	62384014	http://bia/Image	Starvation condition frames 03_00007_-6.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00008_8.0.tif	61147168	http://bia/Image	Starvation condition frames 03_00008_8.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00009_-8.0.tif	62468708	http://bia/Image	Starvation condition frames 03_00009_-8.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00010_10.0.tif	60875588	http://bia/Image	Starvation condition frames 03_00010_10.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00011_-10.0.tif	62503296	http://bia/Image	Starvation condition frames 03_00011_-10.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00012_12.0.tif	60537288	http://bia/Image	Starvation condition frames 03_00012_12.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00013_-12.0.tif	62541056	http://bia/Image	Starvation condition frames 03_00013_-12.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00014_14.0.tif	60177342	http://bia/Image	Starvation condition frames 03_00014_14.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00015_-14.0.tif	62468460	http://bia/Image	Starvation condition frames 03_00015_-14.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00016_16.0.tif	59739290	http://bia/Image	Starvation condition frames 03_00016_16.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00017_-16.0.tif	62487420	http://bia/Image	Starvation condition frames 03_00017_-16.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00018_18.0.tif	59329068	http://bia/Image	Starvation condition frames 03_00018_18.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00019_-18.0.tif	62454238	http://bia/Image	Starvation condition frames 03_00019_-18.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00020_20.0.tif	58854166	http://bia/Image	Starvation condition frames 03_00020_20.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00021_-20.0.tif	62402808	http://bia/Image	Starvation condition frames 03_00021_-20.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00022_22.0.tif	58329414	http://bia/Image	Starvation condition frames 03_00022_22.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00023_-22.0.tif	62324752	http://bia/Image	Starvation condition frames 03_00023_-22.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00024_24.0.tif	57676948	http://bia/Image	Starvation condition frames 03_00024_24.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00025_-24.0.tif	62197236	http://bia/Image	Starvation condition frames 03_00025_-24.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00026_26.0.tif	56984304	http://bia/Image	Starvation condition frames 03_00026_26.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00027_-26.0.tif	62053190	http://bia/Image	Starvation condition frames 03_00027_-26.0			_:Glucose starvation condition
