file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol
data/Electron-microscopy-data/Free-living_cells/Freeling-Phaeocystis-14cells.tif	691055318						
data/Electron-microscopy-data/Symbiotic_cells/Symbiotic-cell&16plastids.tif	610703958						
data/Electron-microscopy-data/Symbiotic_cells/Symbiotic-cell&31plastids.tif	352655516						
data/Electron-microscopy-data/Symbiotic_cells/Symbiotic-cell&36plastids.tif	279676882						
data/Electron-microscopy-data/Symbiotic_cells/Symbiotic-cell&40plastids.tif	161588184	http://bia/Image	Symbiotic-cell-40plastids				
data/Electron-microscopy-data/Symbiotic_cells/Symbiotic-cell&4plastids.tif	350015874						
data/Electron-microscopy-data/Symbiotic_cells/Symbiotic-cell&54plastids.tif	385622300						
data/Electron-microscopy-data/Symbiotic_cells/Symbiotic-cell&65plastids.tif	298376866						
