file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol	associated_image_acquisition	file_pattern
data/SMC3/SMC3_05_bin_027.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_028.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_029.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_030.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_031.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_032.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_033.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_034.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_035.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_036.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_037.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_038.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_039.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_040.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_041.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_042.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_043.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_044.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_045.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_046.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_047.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_048.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_049.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_050.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_051.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_052.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_053.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_054.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_055.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_056.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_057.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_058.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_059.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_060.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_061.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_062.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_063.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_064.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_065.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_066.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_067.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_068.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_069.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_070.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_071.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_072.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_073.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_074.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_075.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_076.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_077.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_078.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_079.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_080.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_081.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_082.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_083.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_084.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_085.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_086.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_087.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_088.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_089.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_090.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_091.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_092.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_093.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_094.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_095.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_096.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_097.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_098.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_099.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_100.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_101.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_102.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_103.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_104.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_105.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_106.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_107.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_108.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_109.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_110.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_111.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_112.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_113.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_114.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_115.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_116.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_117.dm4	34174057	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
data/SMC3/SMC3_05_bin_118.dm4	34173970	http://bia/Image	SMC3_05		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3/SMC3_05_bin_{z:d}.dm4
