file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol
data/220330/data/CountRef.mrc	94280704						
data/220330/data/defects.tif	1036290						
data/220330/data/frames/TS_008_42_001_13.0.tif	57503546	http://bia/Image	Frames 8 (dataset 2)_001_13.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_002_15.0.tif	57413522	http://bia/Image	Frames 8 (dataset 2)_002_15.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_003_17.0.tif	57524220	http://bia/Image	Frames 8 (dataset 2)_003_17.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_004_11.0.tif	57544364	http://bia/Image	Frames 8 (dataset 2)_004_11.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_005_9.0.tif	57512286	http://bia/Image	Frames 8 (dataset 2)_005_9.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_006_19.0.tif	57540772	http://bia/Image	Frames 8 (dataset 2)_006_19.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_007_21.0.tif	57458936	http://bia/Image	Frames 8 (dataset 2)_007_21.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_008_7.0.tif	57389020	http://bia/Image	Frames 8 (dataset 2)_008_7.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_009_5.0.tif	57280234	http://bia/Image	Frames 8 (dataset 2)_009_5.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_010_23.0.tif	57325964	http://bia/Image	Frames 8 (dataset 2)_010_23.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_011_25.0.tif	57140092	http://bia/Image	Frames 8 (dataset 2)_011_25.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_012_3.0.tif	57116404	http://bia/Image	Frames 8 (dataset 2)_012_3.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_013_1.0.tif	56939452	http://bia/Image	Frames 8 (dataset 2)_013_1.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_014_27.0.tif	56980260	http://bia/Image	Frames 8 (dataset 2)_014_27.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_015_29.0.tif	56810898	http://bia/Image	Frames 8 (dataset 2)_015_29.0		_:Specimen 8(2)		
data/220330/data/frames/TS_008_42_016_-1.0.tif	56662182	http://bia/Image	Frames 8 (dataset 2)_016_-1.0		_:Specimen 8(2)		
