file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol
data/220506/data/CountRef.mrc	94280704						
data/220506/data/defects.tif	1036290						
data/220506/data/frames/TS_013_34_00001_13.0.tif	57694812	http://bia/Image	Frames 13_00001_13.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00002_15.0.tif	57714724	http://bia/Image	Frames 13_00002_15.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00003_17.0.tif	57671364	http://bia/Image	Frames 13_00003_17.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00004_11.0.tif	57650406	http://bia/Image	Frames 13_00004_11.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00005_9.0.tif	57549624	http://bia/Image	Frames 13_00005_9.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00006_19.0.tif	57644582	http://bia/Image	Frames 13_00006_19.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00007_21.0.tif	57580962	http://bia/Image	Frames 13_00007_21.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00008_7.0.tif	57477172	http://bia/Image	Frames 13_00008_7.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00009_5.0.tif	57351848	http://bia/Image	Frames 13_00009_5.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00010_23.0.tif	57487528	http://bia/Image	Frames 13_00010_23.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00011_25.0.tif	57373562	http://bia/Image	Frames 13_00011_25.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00012_3.0.tif	57228588	http://bia/Image	Frames 13_00012_3.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00013_1.0.tif	57042192	http://bia/Image	Frames 13_00013_1.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00014_27.0.tif	57220062	http://bia/Image	Frames 13_00014_27.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00015_29.0.tif	57072554	http://bia/Image	Frames 13_00015_29.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00016_-1.0.tif	56859374	http://bia/Image	Frames 13_00016_-1.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00017_-3.0.tif	56628166	http://bia/Image	Frames 13_00017_-3.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00018_31.0.tif	56823442	http://bia/Image	Frames 13_00018_31.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00019_33.0.tif	56642724	http://bia/Image	Frames 13_00019_33.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00020_-5.0.tif	56355554	http://bia/Image	Frames 13_00020_-5.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00021_-7.0.tif	56045408	http://bia/Image	Frames 13_00021_-7.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00022_35.0.tif	56383422	http://bia/Image	Frames 13_00022_35.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00023_37.0.tif	56106394	http://bia/Image	Frames 13_00023_37.0		_:Specimen 13		
data/220506/data/frames/TS_013_34_00024_-9.0.tif	55721534	http://bia/Image	Frames 13_00024_-9.0		_:Specimen 13		
