file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol
data/220720/alignment/TS_001.mrc/TS_001.mrc.aln	153545						
data/220720/alignment/TS_001.mrc/TS_001.mrc.rawtlt	261						
data/220720/alignment/TS_001.mrc/TS_001.mrc.st	5751061504	http://bia/Image	Tilt series 1	['Frames 1_001_13.0', 'Frames 1_002_15.0', 'Frames 1_003_17.0', 'Frames 1_004_11.0', 'Frames 1_005_9.0', 'Frames 1_006_19.0', 'Frames 1_007_21.0', 'Frames 1_008_7.0', 'Frames 1_009_5.0', 'Frames 1_010_23.0', 'Frames 1_011_25.0', 'Frames 1_012_3.0', 'Frames 1_013_1.0', 'Frames 1_014_27.0', 'Frames 1_015_29.0', 'Frames 1_016_-1.0', 'Frames 1_017_-3.0', 'Frames 1_018_31.0', 'Frames 1_019_33.0', 'Frames 1_020_-5.0', 'Frames 1_021_-7.0', 'Frames 1_022_35.0', 'Frames 1_023_37.0', 'Frames 1_024_-9.0', 'Frames 1_025_-11.0', 'Frames 1_026_39.0', 'Frames 1_027_41.0', 'Frames 1_028_-13.0', 'Frames 1_029_-15.0', 'Frames 1_030_43.0', 'Frames 1_031_45.0', 'Frames 1_032_-17.0', 'Frames 1_033_-19.0', 'Frames 1_034_47.0', 'Frames 1_035_49.0', 'Frames 1_036_-21.0', 'Frames 1_037_-23.0', 'Frames 1_038_51.0', 'Frames 1_039_53.0', 'Frames 1_040_-25.0', 'Frames 1_041_-27.0', 'Frames 1_042_55.0', 'Frames 1_043_57.0', 'Frames 1_044_-29.0', 'Frames 1_045_-31.0', 'Frames 1_046_59.0', 'Frames 1_047_61.0', 'Frames 1_048_-33.0', 'Frames 1_049_-35.0', 'Frames 1_050_63.0', 'Frames 1_051_65.0', 'Frames 1_052_-37.0', 'Frames 1_053_-39.0', 'Frames 1_054_67.0', 'Frames 1_055_-41.0', 'Frames 1_056_-43.0', 'Frames 1_057_-45.0', 'Frames 1_058_-47.0', 'Frames 1_059_-49.0', 'Frames 1_060_-51.0', 'Frames 1_061_-53.0']			_:Tilt series preprocessing
data/220720/alignment/TS_001.mrc/TS_001.mrc.xf	3421						
data/220720/alignment/TS_002.mrc/TS_002.mrc.aln	145583						
data/220720/alignment/TS_002.mrc/TS_002.mrc.rawtlt	261						
data/220720/alignment/TS_002.mrc/TS_002.mrc.st	5751061504	http://bia/Image	Tilt series 2	['Frames 2_001_13.0', 'Frames 2_002_15.0', 'Frames 2_003_17.0', 'Frames 2_004_11.0', 'Frames 2_005_9.0', 'Frames 2_006_19.0', 'Frames 2_007_21.0', 'Frames 2_008_7.0', 'Frames 2_009_5.0', 'Frames 2_010_23.0', 'Frames 2_011_25.0', 'Frames 2_012_3.0', 'Frames 2_013_1.0', 'Frames 2_014_27.0', 'Frames 2_015_29.0', 'Frames 2_016_-1.0', 'Frames 2_017_-3.0', 'Frames 2_018_31.0', 'Frames 2_019_33.0', 'Frames 2_020_-5.0', 'Frames 2_021_-7.0', 'Frames 2_022_35.0', 'Frames 2_023_37.0', 'Frames 2_024_-9.0', 'Frames 2_025_-11.0', 'Frames 2_026_39.0', 'Frames 2_027_41.0', 'Frames 2_028_-13.0', 'Frames 2_029_-15.0', 'Frames 2_030_43.0', 'Frames 2_031_45.0', 'Frames 2_032_-17.0', 'Frames 2_033_-19.0', 'Frames 2_034_47.0', 'Frames 2_035_49.0', 'Frames 2_036_-21.0', 'Frames 2_037_-23.0', 'Frames 2_038_51.0', 'Frames 2_039_53.0', 'Frames 2_040_-25.0', 'Frames 2_041_-27.0', 'Frames 2_042_55.0', 'Frames 2_043_57.0', 'Frames 2_044_-29.0', 'Frames 2_045_-31.0', 'Frames 2_046_59.0', 'Frames 2_047_61.0', 'Frames 2_048_-33.0', 'Frames 2_049_-35.0', 'Frames 2_050_63.0', 'Frames 2_051_65.0', 'Frames 2_052_-37.0', 'Frames 2_053_-39.0', 'Frames 2_054_67.0', 'Frames 2_055_-41.0', 'Frames 2_056_-43.0', 'Frames 2_057_-45.0', 'Frames 2_058_-47.0', 'Frames 2_059_-49.0', 'Frames 2_060_-51.0', 'Frames 2_061_-53.0']			_:Tilt series preprocessing
data/220720/alignment/TS_002.mrc/TS_002.mrc.xf	3241						
data/220720/alignment/TS_006.mrc/TS_006.mrc.aln	110401						
data/220720/alignment/TS_006.mrc/TS_006.mrc.rawtlt	168						
data/220720/alignment/TS_006.mrc/TS_006.mrc.st	3865467904	http://bia/Image	Tilt series 6	['Frames 6_001_13.0', 'Frames 6_002_15.0', 'Frames 6_003_17.0', 'Frames 6_004_11.0', 'Frames 6_005_9.0', 'Frames 6_006_19.0', 'Frames 6_007_21.0', 'Frames 6_008_7.0', 'Frames 6_009_5.0', 'Frames 6_010_23.0', 'Frames 6_011_25.0', 'Frames 6_012_3.0', 'Frames 6_013_1.0', 'Frames 6_014_27.0', 'Frames 6_015_29.0', 'Frames 6_016_-1.0', 'Frames 6_017_-3.0', 'Frames 6_018_31.0', 'Frames 6_019_33.0', 'Frames 6_020_-5.0', 'Frames 6_021_-7.0', 'Frames 6_022_35.0', 'Frames 6_023_37.0', 'Frames 6_024_-9.0', 'Frames 6_025_-11.0', 'Frames 6_026_39.0', 'Frames 6_027_41.0', 'Frames 6_028_-13.0', 'Frames 6_029_-15.0', 'Frames 6_030_43.0', 'Frames 6_031_45.0', 'Frames 6_032_-17.0', 'Frames 6_033_-19.0', 'Frames 6_034_47.0', 'Frames 6_035_49.0', 'Frames 6_036_-21.0', 'Frames 6_037_-23.0', 'Frames 6_038_51.0', 'Frames 6_039_53.0', 'Frames 6_040_-25.0', 'Frames 6_041_-27.0']			_:Tilt series preprocessing
data/220720/alignment/TS_006.mrc/TS_006.mrc.xf	2461						
data/220720/alignment/TS_007.mrc/TS_007.mrc.aln	142827						
data/220720/alignment/TS_007.mrc/TS_007.mrc.rawtlt	249						
