file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol	associated_image_acquisition	file_pattern
data/SMC3CAPH/S1_049.dm4	26306098	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_050.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_051.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_052.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_053.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_054.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_055.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_056.dm4	26306185	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_057.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_058.dm4	26306185	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_059.dm4	26306098	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
