file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol
data/211206/alignment/TS_016.mrc/TS_016.mrc.aln	145515						
data/211206/alignment/TS_016.mrc/TS_016.mrc.rawtlt	252						
data/211206/alignment/TS_016.mrc/TS_016.mrc.st	5562502144	http://bia/Image	Tilt series 16	['Frames 16_001_13.0', 'Frames 16_002_15.0', 'Frames 16_003_17.0', 'Frames 16_004_11.0', 'Frames 16_005_9.0', 'Frames 16_006_19.0', 'Frames 16_007_21.0', 'Frames 16_008_7.0', 'Frames 16_009_5.0', 'Frames 16_010_23.0', 'Frames 16_011_25.0', 'Frames 16_012_3.0', 'Frames 16_013_1.0', 'Frames 16_014_27.0', 'Frames 16_015_29.0', 'Frames 16_016_-1.0', 'Frames 16_017_-3.0', 'Frames 16_018_31.0', 'Frames 16_019_33.0', 'Frames 16_020_-5.0', 'Frames 16_021_-7.0', 'Frames 16_022_35.0', 'Frames 16_023_37.0', 'Frames 16_024_-9.0', 'Frames 16_025_-11.0', 'Frames 16_026_39.0', 'Frames 16_027_41.0', 'Frames 16_028_-13.0', 'Frames 16_029_-15.0', 'Frames 16_030_43.0', 'Frames 16_031_45.0', 'Frames 16_032_-17.0', 'Frames 16_033_-19.0', 'Frames 16_034_47.0', 'Frames 16_035_49.0', 'Frames 16_036_-21.0', 'Frames 16_037_-23.0', 'Frames 16_038_51.0', 'Frames 16_039_53.0', 'Frames 16_040_-25.0', 'Frames 16_041_-27.0', 'Frames 16_042_55.0', 'Frames 16_043_57.0', 'Frames 16_044_-29.0', 'Frames 16_045_-31.0', 'Frames 16_046_59.0', 'Frames 16_047_61.0', 'Frames 16_048_-33.0', 'Frames 16_049_-35.0', 'Frames 16_050_63.0', 'Frames 16_051_65.0', 'Frames 16_052_-37.0', 'Frames 16_053_-39.0', 'Frames 16_054_-41.0', 'Frames 16_055_-43.0', 'Frames 16_056_-45.0', 'Frames 16_057_-47.0', 'Frames 16_058_-49.0', 'Frames 16_059_-51.0']			_:Tilt series preprocessing
data/211206/alignment/TS_016.mrc/TS_016.mrc.xf	3241						
data/211206/alignment/TS_019.mrc/TS_019.mrc.aln	145515						
data/211206/alignment/TS_019.mrc/TS_019.mrc.rawtlt	252						
data/211206/alignment/TS_019.mrc/TS_019.mrc.st	5562502144	http://bia/Image	Tilt series 019	['Frames 19_001_13.0', 'Frames 19_002_15.0', 'Frames 19_003_17.0', 'Frames 19_004_11.0', 'Frames 19_005_9.0', 'Frames 19_006_19.0', 'Frames 19_007_21.0', 'Frames 19_008_7.0', 'Frames 19_009_5.0', 'Frames 19_010_23.0', 'Frames 19_011_25.0', 'Frames 19_012_3.0', 'Frames 19_013_1.0', 'Frames 19_014_27.0', 'Frames 19_015_29.0', 'Frames 19_016_-1.0', 'Frames 19_017_-3.0', 'Frames 19_018_31.0', 'Frames 19_019_33.0', 'Frames 19_020_-5.0', 'Frames 19_021_-7.0', 'Frames 19_022_35.0', 'Frames 19_023_37.0', 'Frames 19_024_-9.0', 'Frames 19_025_-11.0', 'Frames 19_026_39.0', 'Frames 19_027_41.0', 'Frames 19_028_-13.0', 'Frames 19_029_-15.0', 'Frames 19_030_43.0', 'Frames 19_031_45.0', 'Frames 19_032_-17.0', 'Frames 19_033_-19.0', 'Frames 19_034_47.0', 'Frames 19_035_49.0', 'Frames 19_036_-21.0', 'Frames 19_037_-23.0', 'Frames 19_038_51.0', 'Frames 19_039_53.0', 'Frames 19_040_-25.0', 'Frames 19_041_-27.0', 'Frames 19_042_55.0', 'Frames 19_043_57.0', 'Frames 19_044_-29.0', 'Frames 19_045_-31.0', 'Frames 19_046_59.0', 'Frames 19_047_61.0', 'Frames 19_048_-33.0', 'Frames 19_049_-35.0', 'Frames 19_050_63.0', 'Frames 19_051_65.0', 'Frames 19_052_-37.0', 'Frames 19_053_-39.0', 'Frames 19_054_-41.0', 'Frames 19_055_-43.0', 'Frames 19_056_-45.0', 'Frames 19_057_-47.0', 'Frames 19_058_-49.0', 'Frames 19_059_-51.0']			_:Tilt series preprocessing
data/211206/alignment/TS_019.mrc/TS_019.mrc.xf	3241						
data/211206/alignment/mdoc_edited/TS_016.mrc.mdoc	38318						
data/211206/alignment/mdoc_edited/TS_019.mrc.mdoc	38412						
