file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol
data/220506/alignment/TS_013.mrc/TS_013.mrc.aln	139969						
data/220506/alignment/TS_013.mrc/TS_013.mrc.rawtlt	217						
data/220506/alignment/TS_013.mrc/TS_013.mrc.st	4902544384	http://bia/Image	Tilt series 13	['Frames 13_00001_13.0', 'Frames 13_00002_15.0', 'Frames 13_00003_17.0', 'Frames 13_00004_11.0', 'Frames 13_00005_9.0', 'Frames 13_00006_19.0', 'Frames 13_00007_21.0', 'Frames 13_00008_7.0', 'Frames 13_00009_5.0', 'Frames 13_00010_23.0', 'Frames 13_00011_25.0', 'Frames 13_00012_3.0', 'Frames 13_00013_1.0', 'Frames 13_00014_27.0', 'Frames 13_00015_29.0', 'Frames 13_00016_-1.0', 'Frames 13_00017_-3.0', 'Frames 13_00018_31.0', 'Frames 13_00019_33.0', 'Frames 13_00020_-5.0', 'Frames 13_00021_-7.0', 'Frames 13_00022_35.0', 'Frames 13_00023_37.0', 'Frames 13_00024_-9.0', 'Frames 13_00025_-11.0', 'Frames 13_00026_39.0', 'Frames 13_00027_41.0', 'Frames 13_00028_-13.0', 'Frames 13_00029_-15.0', 'Frames 13_00030_43.0', 'Frames 13_00031_45.0', 'Frames 13_00032_-17.0', 'Frames 13_00033_-19.0', 'Frames 13_00034_47.0', 'Frames 13_00035_49.0', 'Frames 13_00036_-21.0', 'Frames 13_00037_-23.0', 'Frames 13_00038_51.0', 'Frames 13_00039_53.0', 'Frames 13_00040_-25.0', 'Frames 13_00041_-27.0', 'Frames 13_00042_55.0', 'Frames 13_00043_57.0', 'Frames 13_00044_-29.0', 'Frames 13_00045_-31.0', 'Frames 13_00046_59.0', 'Frames 13_00047_61.0', 'Frames 13_00048_-33.0', 'Frames 13_00049_-35.0', 'Frames 13_00050_63.0', 'Frames 13_00051_65.0', 'Frames 13_00052_-37.0']			_:Tilt series preprocessing
data/220506/alignment/TS_013.mrc/TS_013.mrc.xf	3121						
data/220506/alignment/TS_036.mrc/TS_036.mrc.aln	148169						
data/220506/alignment/TS_036.mrc/TS_036.mrc.rawtlt	253						
data/220506/alignment/TS_036.mrc/TS_036.mrc.st	5562502144	http://bia/Image	Tilt series 36	['Frames 36_00001_13.0', 'Frames 36_00002_15.0', 'Frames 36_00003_17.0', 'Frames 36_00004_11.0', 'Frames 36_00005_9.0', 'Frames 36_00006_19.0', 'Frames 36_00007_21.0', 'Frames 36_00008_7.0', 'Frames 36_00009_5.0', 'Frames 36_00010_23.0', 'Frames 36_00011_25.0', 'Frames 36_00012_3.0', 'Frames 36_00013_1.0', 'Frames 36_00014_27.0', 'Frames 36_00015_29.0', 'Frames 36_00016_-1.0', 'Frames 36_00017_-3.0', 'Frames 36_00018_31.0', 'Frames 36_00019_33.0', 'Frames 36_00020_-5.0', 'Frames 36_00021_-7.0', 'Frames 36_00022_35.0', 'Frames 36_00023_37.0', 'Frames 36_00024_-9.0', 'Frames 36_00025_-11.0', 'Frames 36_00026_39.0', 'Frames 36_00027_41.0', 'Frames 36_00028_-13.0', 'Frames 36_00029_-15.0', 'Frames 36_00030_43.0', 'Frames 36_00031_45.0', 'Frames 36_00032_-17.0', 'Frames 36_00033_-19.0', 'Frames 36_00034_47.0', 'Frames 36_00035_49.0', 'Frames 36_00036_-21.0', 'Frames 36_00037_-23.0', 'Frames 36_00038_51.0', 'Frames 36_00039_53.0', 'Frames 36_00040_-25.0', 'Frames 36_00041_-27.0', 'Frames 36_00042_55.0', 'Frames 36_00043_57.0', 'Frames 36_00044_-29.0', 'Frames 36_00045_-31.0', 'Frames 36_00046_59.0', 'Frames 36_00047_61.0', 'Frames 36_00048_-33.0', 'Frames 36_00049_-35.0', 'Frames 36_00050_63.0', 'Frames 36_00051_-37.0', 'Frames 36_00052_-39.0', 'Frames 36_00053_-41.0', 'Frames 36_00054_-43.0', 'Frames 36_00055_-45.0', 'Frames 36_00056_-47.0', 'Frames 36_00057_-49.0', 'Frames 36_00058_-51.0', 'Frames 36_00059_-53.0']			_:Tilt series preprocessing
data/220506/alignment/TS_036.mrc/TS_036.mrc.xf	3301						
data/220506/alignment/TS_037.mrc/TS_037.mrc.aln	153511						
data/220506/alignment/TS_037.mrc/TS_037.mrc.rawtlt	257						
data/220506/alignment/TS_037.mrc/TS_037.mrc.st	5656781824	http://bia/Image	Tilt series 37	['Frames 37_00001_13.0', 'Frames 37_00002_15.0', 'Frames 37_00003_17.0', 'Frames 37_00004_11.0', 'Frames 37_00005_9.0', 'Frames 37_00006_19.0', 'Frames 37_00007_21.0', 'Frames 37_00008_7.0', 'Frames 37_00009_5.0', 'Frames 37_00010_23.0', 'Frames 37_00011_25.0', 'Frames 37_00012_3.0', 'Frames 37_00013_1.0', 'Frames 37_00014_27.0', 'Frames 37_00015_29.0', 'Frames 37_00016_-1.0', 'Frames 37_00017_-3.0', 'Frames 37_00018_31.0', 'Frames 37_00019_33.0', 'Frames 37_00020_-5.0', 'Frames 37_00021_-7.0', 'Frames 37_00022_35.0', 'Frames 37_00023_37.0', 'Frames 37_00024_-9.0', 'Frames 37_00025_-11.0', 'Frames 37_00026_39.0', 'Frames 37_00027_41.0', 'Frames 37_00028_-13.0', 'Frames 37_00029_-15.0', 'Frames 37_00030_43.0', 'Frames 37_00031_45.0', 'Frames 37_00032_-17.0', 'Frames 37_00033_-19.0', 'Frames 37_00034_47.0', 'Frames 37_00035_49.0', 'Frames 37_00036_-21.0', 'Frames 37_00037_-23.0', 'Frames 37_00038_51.0', 'Frames 37_00039_53.0', 'Frames 37_00040_-25.0', 'Frames 37_00041_-27.0', 'Frames 37_00042_55.0', 'Frames 37_00043_57.0', 'Frames 37_00044_-29.0', 'Frames 37_00045_-31.0', 'Frames 37_00046_59.0', 'Frames 37_00047_61.0', 'Frames 37_00048_-33.0', 'Frames 37_00049_-35.0', 'Frames 37_00050_63.0', 'Frames 37_00051_65.0', 'Frames 37_00052_-37.0', 'Frames 37_00053_-39.0', 'Frames 37_00054_-41.0', 'Frames 37_00055_-43.0', 'Frames 37_00056_-45.0', 'Frames 37_00057_-47.0', 'Frames 37_00058_-49.0', 'Frames 37_00059_-51.0', 'Frames 37_00060_-53.0']			_:Tilt series preprocessing
data/220506/alignment/TS_037.mrc/TS_037.mrc.xf	3421						
data/220506/alignment/TS_038.mrc/TS_038.mrc.aln	153545						
data/220506/alignment/TS_038.mrc/TS_038.mrc.rawtlt	261						
