file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol	associated_image_acquisition	file_pattern
data/WT/DT40_Bin_029.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_030.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_031.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_032.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_033.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_034.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_035.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_036.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_037.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_038.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_039.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_040.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_041.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_042.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_043.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_044.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_045.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_046.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_047.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_048.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_049.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_050.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_051.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_052.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_053.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_054.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
