file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol
data/220720/data/CountRef.mrc	94240768						
data/220720/data/defects.tif	1036290						
data/220720/data/frames/TS_001_35_001_13.0.tif	55580770	http://bia/Image	Frames 1_001_13.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_002_15.0.tif	55632512	http://bia/Image	Frames 1_002_15.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_003_17.0.tif	55604452	http://bia/Image	Frames 1_003_17.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_004_11.0.tif	55563760	http://bia/Image	Frames 1_004_11.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_005_9.0.tif	55505304	http://bia/Image	Frames 1_005_9.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_006_19.0.tif	55546788	http://bia/Image	Frames 1_006_19.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_007_21.0.tif	55494536	http://bia/Image	Frames 1_007_21.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_008_7.0.tif	55401914	http://bia/Image	Frames 1_008_7.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_009_5.0.tif	55281872	http://bia/Image	Frames 1_009_5.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_010_23.0.tif	55385168	http://bia/Image	Frames 1_010_23.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_011_25.0.tif	55235078	http://bia/Image	Frames 1_011_25.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_012_3.0.tif	55173070	http://bia/Image	Frames 1_012_3.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_013_1.0.tif	54933258	http://bia/Image	Frames 1_013_1.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_014_27.0.tif	55094398	http://bia/Image	Frames 1_014_27.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_015_29.0.tif	54895418	http://bia/Image	Frames 1_015_29.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_016_-1.0.tif	54765180	http://bia/Image	Frames 1_016_-1.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_017_-3.0.tif	54481946	http://bia/Image	Frames 1_017_-3.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_018_31.0.tif	54663038	http://bia/Image	Frames 1_018_31.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_019_33.0.tif	54427616	http://bia/Image	Frames 1_019_33.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_020_-5.0.tif	54204412	http://bia/Image	Frames 1_020_-5.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_021_-7.0.tif	53895404	http://bia/Image	Frames 1_021_-7.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_022_35.0.tif	54124460	http://bia/Image	Frames 1_022_35.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_023_37.0.tif	53781530	http://bia/Image	Frames 1_023_37.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_024_-9.0.tif	53562550	http://bia/Image	Frames 1_024_-9.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_025_-11.0.tif	53114538	http://bia/Image	Frames 1_025_-11.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_026_39.0.tif	53452412	http://bia/Image	Frames 1_026_39.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_027_41.0.tif	53055430	http://bia/Image	Frames 1_027_41.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_028_-13.0.tif	52701974	http://bia/Image	Frames 1_028_-13.0		_:Specimen 1		
data/220720/data/frames/TS_001_35_029_-15.0.tif	52185038	http://bia/Image	Frames 1_029_-15.0		_:Specimen 1		
